jet_pt0,jet_pt1,jet_pt2,jet_pt3,jet_eta0,jet_eta1,jet_eta2,jet_eta3,jet_phi0,jet_phi1,jet_phi2,jet_phi3,jet_mass0,jet_mass1,jet_mass2,jet_mass3,jet_btag0,jet_btag1,jet_btag2,jet_btag3,jet_tautag0,jet_tautag1,jet_tautag2,jet_tautag3,missinget_met,missinget_phi
351.0192,208.50032,207.7342,187.76234,-0.9835773,-0.9865196,0.7463249,-0.87472653,1.47803,-1.9033052,-2.2058885,0.92007804,36.18896,18.503387,26.262827,25.08237,0,0,0,0,0,0,0,0,8.15632,1.6563687
717.9305,449.03177,287.37762,62.010715,0.5663458,-1.2028437,-1.0936801,-0.61970294,-1.0089892,1.6028897,3.0071867,2.8529336,102.8569,40.99324,47.736134,8.583432,0,0,2,1,0,0,0,0,10.0675125,0.65402967
307.01834,169.74658,142.04826,53.663628,1.4673527,1.1883049,1.5628453,1.608184,-2.2996125,1.2392436,0.07566995,0.87243694,21.45124,37.68771,10.979523,8.730783,0,1,0,3,0,0,0,0,4.190194,1.815495
163.26894,92.955246,92.53868,49.52088,-1.671274,-0.8259786,0.024778793,-1.5172167,2.5176015,-0.7486933,0.09610299,-1.723569,22.068771,10.173562,10.861828,9.895255,0,0,0,0,0,0,0,0,0.8799612,-2.0294404
856.51404,690.7307,363.0758,225.65839,-0.26830837,0.4662669,0.37764925,-0.79085386,-1.3767649,1.5251415,2.1826046,-1.9121794,37.43103,72.05851,26.489822,36.655163,0,0,2,0,0,0,0,0,50.43542,2.1515334
839.3084,577.0917,521.0873,228.45547,0.407221,-1.3357317,-0.49175322,-0.53296345,-2.2318172,1.3201408,0.6506236,-2.2504141,114.99407,57.944378,46.737568,10.325594,0,0,0,0,0,0,0,0,115.12102,-1.9057438
779.0728,389.37195,217.55989,145.94205,0.45211706,-0.8055208,-1.2020279,2.4912696,-1.8977305,1.4684241,1.8843981,-1.0424608,106.77991,52.957256,14.233137,10.371931,1,0,0,2,0,0,0,0,231.74309,1.5481905
386.3052,293.32477,180.44562,66.71802,-0.5078999,0.80283445,-1.1599929,-1.5624243,0.92868036,-2.9039204,-1.8817378,-1.0875044,25.49407,27.092625,10.367666,7.511774,0,0,0,1,0,0,0,0,40.632236,-1.0049375
382.29364,197.93752,138.08876,121.4761,0.017774586,1.0947524,1.69257,0.53659016,1.3666427,-1.848484,-1.1313363,-2.535912,58.78845,10.120241,9.721487,6.8437653,0,0,0,0,0,0,0,0,10.9295635,-1.3672868
63.582832,29.703424,29.350157,22.23898,1.7648377,0.20548436,1.2887349,2.1413188,1.4410396,-0.33500156,-1.5460953,-1.3720247,10.126746,10.030584,6.291253,6.192306,0,0,0,0,0,0,0,0,8.52221,2.397711
130.80762,66.62394,64.50199,59.993443,-0.5283669,0.8169424,-0.13372907,0.75854063,1.4459153,-2.4645762,-0.82650304,-1.5995861,20.86482,10.507546,17.22788,9.409233,0,0,0,0,0,0,0,0,9.929954,-0.8985882
86.97528,65.86889,36.941696,22.419128,-1.0614259,-3.0437896,1.3490058,-1.9330488,-1.130165,2.766762,1.1878622,1.502234,9.998582,11.088407,6.8593817,10.314246,0,0,0,0,0,0,0,0,3.6714685,-1.7515084
362.05554,303.64087,71.07227,30.904835,-1.4101976,-1.7367901,-2.7524018,-1.4300839,2.7435567,-0.5530637,0.12841308,2.1476684,34.595192,39.031857,11.566128,10.246482,0,0,0,0,0,0,0,0,39.165203,-0.5721995
331.9369,214.6385,182.82372,37.35556,-0.08583215,1.7179811,2.162302,-0.22618854,2.9647217,-0.47956726,-0.306662,2.1417313,25.472406,10.058708,10.038344,6.109331,0,0,0,0,0,0,0,0,15.655885,-3.0939863
361.58154,311.8604,266.65405,131.0297,0.72113013,0.8928899,0.010654874,1.2430634,-0.04049201,2.734977,-2.6185534,-0.15774979,10.067242,29.731216,28.185562,10.962994,0,0,0,0,0,0,0,0,16.157257,0.10423781
185.29625,134.25333,103.27154,59.055103,-0.6138636,0.016052986,1.3470469,-1.6337305,1.1895417,-1.8718815,-2.8096664,-1.8453828,23.068518,23.40014,12.990089,10.746095,0,0,1,0,0,0,0,0,9.382921,-0.37697336
386.2044,331.82022,189.21713,137.76736,0.22649431,-0.8069571,0.25271797,-0.091332346,0.10260147,-2.591568,1.8844453,-0.16071424,10.494783,38.62769,28.443403,10.766363,0,0,0,0,0,0,0,0,20.132387,2.8285813
300.8995,182.28363,100.1431,85.31268,-1.0266993,0.27501777,2.7348075,2.0257053,1.7083308,-0.46371102,-2.4259734,-0.85428274,22.009172,19.499662,27.989649,10.058448,2,0,1,0,0,0,0,0,32.65232,-3.1080012
481.6603,228.19183,148.9502,99.12064,0.6936292,0.40792802,-1.3874089,0.5982151,-1.9520307,0.5005806,2.793333,2.2206671,94.52222,38.726826,7.282344,11.358268,0,0,0,0,0,0,0,0,159.82242,0.47608995
380.0973,265.52182,149.83627,131.20071,-0.7335785,-0.2983684,-0.5181991,-1.7637262,-1.1703856,1.7403636,-1.5492916,2.1371295,13.514834,34.354263,10.902661,20.850782,0,0,0,0,0,0,0,0,62.569756,1.9004412
94.434715,89.00255,74.923065,33.126446,-0.27227566,-1.7313355,-1.6020454,-0.54471076,-1.3565565,2.741393,1.452337,-0.3870527,22.461296,10.332472,10.208329,6.2812433,0,0,0,0,0,0,0,0,9.173563,-1.4979849
645.1687,476.59732,170.44418,51.833927,-1.4168289,0.0808061,-0.07349454,0.77950716,-0.008273217,-2.7642367,1.7176723,2.0288033,72.152596,30.073978,9.982618,10.002296,0,0,0,0,0,0,0,0,105.10972,-2.8216548
157.89539,58.70919,48.30637,29.625843,-0.56956536,2.2823017,3.3010023,-0.012250326,-1.5499008,0.5640946,2.3709931,2.2989323,10.256798,11.071343,5.582663,4.628964,0,0,0,0,0,0,0,0,17.570648,1.0331066
948.8779,521.9151,263.37314,210.58742,-0.9607037,0.009215311,-0.7604029,0.81675196,-1.3539205,2.3006537,1.247346,2.3644507,44.297813,37.42547,19.612146,16.525827,0,0,0,0,0,0,0,0,284.45895,1.616314
1003.6737,711.61285,334.71948,160.69974,0.86300564,-1.3160377,0.09540958,0.57665026,-0.26612914,-2.743452,1.5322132,1.8147284,97.84641,43.55038,65.053665,21.156927,0,0,0,0,0,0,0,0,12.905475,-1.1624444
401.6198,277.263,259.6943,123.119965,-0.6526577,-0.05916373,0.6676701,-0.14964026,-2.4114025,-0.19278313,1.4890928,0.3392936,20.011017,10.373077,33.499798,9.9946785,0,0,0,0,0,0,0,0,63.568,-2.7954187
447.61472,270.3425,121.73027,93.14535,0.5990586,-1.522886,-0.51746005,-0.20289177,0.627799,-2.2556064,-3.019344,-0.72091395,9.992066,26.96869,18.456606,11.939718,0,0,0,2,0,0,0,0,58.173508,-2.4809358
746.50024,470.2036,435.01035,372.37463,-1.8145673,-0.31198597,1.1054257,-0.73676324,1.84428,-1.624055,-1.0824722,0.8406112,42.475334,46.009426,36.63655,60.92021,0,0,0,0,0,0,0,0,179.57132,-1.4429988
822.8861,457.9036,383.21832,80.81118,-0.55624485,1.6266797,-0.5562863,2.160482,-2.8283749,0.52775323,-0.02126609,0.50526685,65.63316,14.609171,41.79494,10.07604,0,0,0,0,0,0,0,0,51.762615,-2.4531474
694.45856,347.7017,221.88449,110.646706,-0.48984775,-1.1215397,-2.0280972,-0.47536075,-0.75126463,1.8038315,-2.8287122,1.8227268,91.78887,11.055304,42.513435,10.266116,0,0,0,0,0,0,0,0,18.999313,3.020736
867.4146,686.4006,381.638,74.457825,-0.6970603,-0.05002212,-1.4124184,-0.99827135,-0.64714813,2.8681326,1.9156921,-1.1630372,119.275276,101.13669,23.870459,16.552887,0,0,0,0,0,0,0,0,170.18602,1.6386504
592.55066,562.28656,148.60379,92.22406,0.03595622,0.893226,2.269104,1.4267473,-0.5853305,2.9901373,1.2040032,2.4257557,46.762238,124.41596,7.1716366,11.478834,0,0,0,0,0,0,0,0,54.71555,-0.54134977
348.9407,239.3849,201.56763,59.382893,1.171408,-0.19554584,0.00010230125,-0.3909646,1.4490345,-2.215239,-0.788963,-3.1088905,36.99705,15.686764,25.183762,11.652794,0,0,0,0,0,0,0,0,25.863932,-0.8689612
891.66754,740.22125,113.39694,87.5781,0.7246545,0.42634758,2.862526,3.0378726,-0.18522468,2.751998,-1.9068744,-3.0520527,66.00861,83.09326,11.215146,10.579503,0,0,0,0,0,0,0,0,85.64624,2.788399
359.78098,256.43835,215.38835,94.896484,0.095513076,0.023871295,-0.48514792,0.051119894,0.6521328,2.5424645,-1.6124631,-2.0160935,31.55254,17.995056,11.092976,15.090923,0,0,0,0,0,0,0,0,28.057522,-2.3173196
1343.6392,1129.5674,585.77625,517.59467,-0.44089448,0.029632976,-0.21182325,0.134475,-1.9296112,0.7698671,-1.3987795,1.6647602,193.09254,105.407326,69.001495,49.074257,0,0,0,0,0,0,0,0,161.14584,1.5325729
99.51309,73.45823,61.297104,45.201756,2.8161938,1.8833224,-0.008185937,2.282665,1.6996353,-0.8444063,-2.7942667,-0.6753213,12.703181,10.995849,7.8711886,13.9138565,0,0,0,0,0,0,0,0,2.3365602,-2.650081
869.32623,812.56024,291.47458,64.423065,0.06652193,-0.24693547,1.0037398,1.5712091,0.7384992,-1.9421575,2.681934,2.5920515,101.742065,82.851974,22.920912,10.153183,0,0,0,0,0,0,0,0,61.136063,-1.8966724
43.67686,43.07515,32.94685,16.735348,-1.6450394,-0.47805044,0.9402797,1.7167401,1.6154526,-0.8927306,-1.3496009,-1.2489153,10.526592,10.986208,7.108623,10.962338,0,0,0,0,0,0,0,0,10.993592,2.5713336
91.68632,79.078445,69.82057,38.199978,1.0586787,1.1737701,-0.65237474,1.5954341,0.63269436,-1.5961117,2.17019,-2.0162675,10.31458,9.810005,9.361118,11.268211,0,0,0,0,0,0,0,0,32.982338,2.5608487
971.77325,941.4821,563.57837,277.2481,-0.22721834,-0.43031886,1.2290426,-0.014950766,1.6977692,-2.257369,-0.43563128,-0.39613867,101.20362,103.29751,70.633575,20.816633,0,0,1,0,0,0,0,0,38.3759,1.8827972
483.59766,222.46658,213.25468,93.95025,-0.13963847,-1.5373441,-0.80155814,-0.16410275,-2.0399573,1.4827684,-0.091829576,0.21904041,30.647675,48.833153,16.745207,10.314672,0,0,0,0,0,0,0,0,46.56749,1.303534
61.27364,54.707256,33.249115,27.39515,-0.35186848,2.4375112,0.79972917,1.1903367,-0.26221925,-2.3017468,1.9953698,2.3338985,13.35485,10.834184,12.760114,4.702967,0,0,0,0,0,0,0,0,6.7623677,0.5442946
204.10883,200.54984,166.18869,136.27527,-1.9176414,1.2939124,-2.1965013,0.44229558,1.4312713,0.067485146,-1.9317962,-2.4890573,13.603571,21.07921,28.19143,19.055256,0,0,0,0,0,0,0,0,12.987643,0.76236576
772.8723,614.1171,354.74164,204.92563,0.5889485,1.1699725,1.6389034,0.9635281,0.08315686,2.9005663,2.8390408,-0.66424406,48.24483,64.65918,30.799473,11.634543,0,0,0,0,0,0,0,0,6.428392,-1.2666478
472.778,376.74057,159.33852,103.92769,0.680945,1.7083292,0.72204924,-0.03210444,1.5006496,-1.9388283,-0.25641733,-2.4290395,45.51338,47.858974,13.74261,15.568234,0,0,0,0,0,0,0,0,38.35762,1.6155664
81.56407,52.670036,43.937096,36.9651,-0.52491844,1.3923753,2.0295086,-1.3266308,-0.9711132,-0.12358634,2.9267054,-3.1006536,10.390001,7.9229307,5.1677523,10.159774,0,0,2,0,0,0,0,0,5.1238847,-2.235948
318.46265,240.46619,189.07849,84.81942,-1.6532583,-0.27618727,-0.26081517,-0.13382666,0.2832792,-2.5939803,-3.050728,0.5143825,31.12464,10.06206,10.007122,17.038263,2,0,0,0,0,0,0,0,6.8135557,-1.7969767
1630.0303,1284.0155,278.70917,150.16536,0.13894612,-0.35772023,-0.37985334,-1.2851899,0.24122684,-3.0964787,-2.4408262,-1.9251335,115.31465,235.83864,21.824903,17.80664,0,0,0,0,0,0,0,0,29.681097,-2.6189218
344.16187,166.5883,157.0262,118.99888,0.89794755,0.6265237,-1.9954362,-1.429908,1.2258334,2.9368052,-2.962358,2.9195614,9.982499,22.041788,19.48708,15.696842,0,0,0,0,0,0,0,0,184.92575,-1.0801474
351.70523,232.06601,198.43164,192.64427,-2.083575,0.43939632,-2.0595384,-1.350694,-0.36148602,1.9832795,-2.1306775,2.8293042,29.35012,10.100166,13.027126,16.1828,0,0,0,0,0,0,0,0,56.728844,-0.48255786
592.4248,353.768,139.70099,110.281525,-0.68678606,0.80236715,0.7893905,-1.4197756,-2.3289685,0.679954,1.1353726,2.0612376,65.06473,49.846466,12.347241,12.931692,0,0,0,0,0,0,0,0,7.0748096,-1.4733809
137.84563,107.91681,25.594435,23.151585,1.2095804,0.39645156,2.751704,0.24839504,1.7410942,-1.4871385,-1.3272718,2.0185018,10.075753,10.222038,3.943309,9.999926,0,0,0,0,0,0,0,0,5.8905,-1.7283435
782.02014,719.7503,108.56096,22.203339,1.3180635,0.07024045,-2.1855583,1.58725,2.7707288,-0.3002641,-1.1331465,2.3796976,90.94758,120.89582,16.337002,4.2052646,0,0,3,0,0,0,0,0,24.760557,-0.40748897
143.11224,108.869606,53.84273,39.96194,0.16702224,-0.9180132,1.3360126,-1.519027,1.8067852,-2.7150135,-0.9032102,-1.493011,9.985745,13.886048,9.945184,9.868774,0,0,0,0,0,0,0,0,10.537791,0.8073713
103.645935,74.19984,35.865337,29.413683,0.38426742,2.6089983,2.5363207,1.791395,0.7846609,-2.4807048,-1.5430005,-0.52658623,10.81226,14.651233,6.6401753,12.050504,0,0,0,0,0,0,0,0,4.069309,-2.9667437
249.03352,159.84865,133.46777,127.15499,-1.7612497,-1.3496814,-1.5819747,0.7609412,-3.0559118,1.1203712,-1.0842985,-0.42604718,32.72396,9.954734,10.275253,16.909435,0,0,0,0,0,0,0,0,15.920631,-0.43974614
224.30687,167.0322,144.26714,77.968155,-1.1174254,-2.6079464,-1.2955784,-1.7997278,0.015431715,-3.012585,-2.8067248,1.5591357,17.148952,11.370487,10.017455,10.837487,0,3,0,1,0,0,0,0,23.676907,1.4493483
486.91736,222.4844,130.56267,67.26842,-1.0597702,-1.5395751,-0.7396879,0.35477868,0.17913964,2.9946854,2.9782298,-1.0091677,10.264036,27.842436,13.553931,15.696065,0,2,0,0,0,0,0,0,42.360027,2.8541307
463.93735,349.16013,226.43298,133.81013,0.39182878,-1.5079116,-0.7817973,-1.1481544,0.8619259,-1.5068599,2.8035824,-2.994343,44.70606,48.363037,11.996263,11.254088,0,0,0,0,0,0,0,0,5.6790347,-2.3805468
413.93478,319.51636,169.11038,142.57317,-0.7624014,-1.5068154,2.3102624,1.1397618,1.5741632,-1.688673,-0.9674809,1.3098497,52.276157,42.747177,21.700537,13.066046,0,0,1,0,0,0,0,0,10.02435,1.7071784
735.7035,649.8285,214.51744,172.22707,0.4053153,0.16323493,-0.6077383,-0.22770168,-1.20057,1.493226,2.645729,2.0124938,96.18042,92.46786,27.009176,26.93777,0,0,0,0,0,0,0,0,21.119041,-0.43940538
364.7043,339.08554,159.9219,151.36815,1.7448505,0.5176285,0.18815398,1.3432941,-0.6487645,-2.9474058,3.031812,0.5218964,35.133156,11.094857,10.093849,18.116701,0,0,0,0,0,0,0,0,14.539708,-2.9683993
90.836426,87.20624,72.09114,42.235832,1.3088405,-0.91052,-2.1710804,0.54901546,0.5605551,-0.29488233,-2.4683356,2.0559456,10.429224,17.066319,10.425298,10.558738,0,0,0,0,0,0,0,0,5.5494127,-1.793384
730.0114,522.83386,402.8173,374.91867,0.6726506,-0.9493262,-0.6131346,-0.22764261,-0.04760343,-1.8865819,2.5335495,2.222045,55.822365,10.776263,22.433989,23.017963,0,0,0,0,0,0,0,0,392.58286,2.5093305
281.92422,223.1367,119.186066,87.06622,-1.648239,-2.5432687,-1.5567777,-0.39948604,1.3143406,-1.7395928,-1.2299131,-3.0771325,40.815834,21.426327,10.272246,10.009212,0,0,0,0,0,0,0,0,55.055466,1.2545315
337.28802,232.82959,122.5793,48.115757,1.5468135,1.1288563,0.86566675,1.9540727,-1.3555228,2.2189765,0.87092465,2.9280813,26.497639,44.22592,14.602271,11.7328205,0,0,0,0,0,0,0,0,30.433155,-1.5633373
354.87564,265.5207,86.7614,48.516136,1.7437074,0.06502785,2.1080856,1.3057772,1.128058,-2.0504534,-1.9991935,-0.719298,44.04272,14.980246,15.817371,9.1020155,0,0,0,0,0,0,0,0,9.58285,1.0522618
909.6088,579.5143,44.423893,39.90117,-0.265436,1.4033396,0.4291159,0.31670165,-1.6525521,1.4722664,-2.2923875,3.0896566,92.38697,53.61469,8.965252,5.1232777,0,0,0,0,0,0,0,0,379.27856,1.4392749
133.95912,131.91243,116.92539,76.03797,0.6228395,-0.25654468,-0.12733522,-0.11358718,1.7033254,-1.7766284,1.4298913,0.043984447,10.538121,17.247736,10.407069,18.349112,0,0,0,0,0,0,0,0,9.335447,-2.3665798
491.43408,325.13104,134.8135,64.15857,1.3391594,1.0727448,1.1946816,1.5182961,1.3775759,-1.5154387,-2.6234581,-1.5093231,23.365171,25.027075,11.142669,13.008314,0,0,0,0,0,0,0,0,28.534431,-1.420341
996.2881,834.6795,378.38452,71.97392,0.35750586,0.29513922,0.2649877,2.078426,0.4584112,3.0305562,-1.8179629,-0.75773674,51.39223,92.85954,53.68361,15.321424,0,0,0,0,0,0,0,0,125.12906,-1.7639987
96.732704,93.66669,74.650734,72.99885,-0.11806012,-0.91071266,-2.1248052,1.2526484,-1.7592509,-1.1552329,2.2997322,0.8506564,10.52848,10.193398,9.102774,9.138246,0,0,0,0,0,0,0,0,9.087856,0.78818965
281.60574,144.44351,101.15151,57.07843,-0.6153559,0.25113297,0.817188,-2.639578,2.6232457,0.084506534,-0.7052482,-1.5327905,25.953566,12.631884,11.127978,12.7045355,0,0,0,0,0,0,0,0,19.74979,2.5782583
666.946,349.50446,280.4214,124.54197,-1.5619688,-0.39168775,0.47821712,0.20437846,0.3795346,-2.271121,2.502848,-2.0304239,102.25997,26.570063,28.704172,11.939498,0,0,0,0,0,0,0,0,120.877045,2.6881762
150.41743,120.798035,67.60218,26.52748,1.2559117,1.4847612,2.352859,0.1630272,0.51904595,-2.4570813,3.0600533,0.15168981,10.931968,20.301702,12.301328,6.913256,0,0,0,0,0,0,0,0,13.472481,3.1320565
244.60052,226.5258,80.082565,61.726154,-0.99703217,0.010001993,2.3408148,1.1639395,-1.2890972,1.4799207,-2.7886887,-2.4959228,18.927208,54.913593,12.310738,10.153384,0,0,0,0,0,0,0,0,5.5847483,0.9830431
1080.4584,815.03424,238.38419,174.4646,0.1608515,-0.550633,-1.1455395,-0.003589611,-2.0387516,0.9811173,2.6687522,-1.4477744,67.87413,137.1219,10.564296,23.763609,0,1,0,0,0,0,0,0,223.37567,1.032107
329.69962,324.8869,245.81801,122.767746,0.0344982,-0.7100485,-1.460202,-0.6264355,1.7176665,-0.43374702,-2.6308658,-2.5071664,29.493374,11.005984,20.999216,13.653965,0,0,0,0,0,0,0,0,23.702349,1.8444331
104.946106,98.06999,28.14095,20.84468,2.3902874,1.96353,1.7972583,3.077029,1.1894528,-1.6298143,1.3196499,-2.3517153,9.992567,13.414524,3.582717,11.1793995,0,0,0,2,0,0,0,0,5.0423985,-2.3376205
299.86057,123.72463,97.94035,60.16127,-1.350862,-0.45753565,-1.2098447,-1.2957654,1.7193733,-1.6753771,-1.6408523,-0.87311506,40.2727,20.51275,16.797663,12.285937,0,0,0,0,0,0,0,0,49.393044,-1.8069836
1432.6528,994.97565,266.4073,147.73471,0.45307198,-1.3520715,-0.78541195,0.13762467,-2.744733,0.48397774,0.20630772,0.1809088,229.18419,158.02025,9.981972,29.98183,0,0,0,0,0,0,0,0,41.46751,0.26651555
724.655,473.80185,441.19485,195.97058,0.5424325,0.42980006,-1.19714,-1.3602468,0.34394038,-1.6750029,2.838568,2.1364093,103.98767,34.849495,23.26038,14.143277,0,0,0,0,0,0,0,0,7.201837,-0.17517869
854.12506,538.85736,81.43313,68.76802,0.8505118,-0.7000937,1.6750698,0.7472635,2.7215106,-0.24747305,-1.126748,-0.19889769,113.825645,72.75397,10.761444,9.267182,0,0,0,0,0,0,0,0,62.19321,-0.0064331978
533.256,352.8811,287.9737,80.6424,-1.1790462,-1.1153108,0.9751846,-0.8099264,-1.8635861,0.37771612,2.1513655,0.88112193,10.352075,43.875187,30.329473,13.736952,0,0,0,0,0,0,0,0,25.473118,0.011598575
90.1141,88.5221,76.25404,36.969795,1.7213868,1.1852723,1.1575365,2.0408952,-0.48747694,-1.8650566,1.7825482,2.02655,20.13144,11.600879,16.112001,8.547102,0,0,0,0,0,0,0,0,6.244008,2.4948525
139.13684,102.44926,42.685455,41.37952,0.9289621,2.1876297,-0.3380484,1.7545178,1.4211813,-1.637304,-1.3341789,2.4147873,17.6911,18.202019,10.033578,8.452445,0,0,0,0,0,0,0,0,9.5012455,2.7720263
609.3159,211.18573,183.57205,65.35593,-0.16758196,-0.8570522,-0.20954433,-0.43024483,-1.8612996,1.58399,1.0932404,1.6131744,94.65902,26.032972,20.92676,3.4406796,0,0,0,0,0,0,0,0,57.21562,1.600345
409.35675,401.7576,219.98323,100.86387,0.16463841,-0.37986097,-2.1918092,0.1560123,0.8898851,-2.7676415,-0.765012,1.3605325,13.4107895,90.58221,32.646683,10.3835335,0,0,0,0,0,0,0,0,50.784855,-1.909346
120.2039,107.715935,82.40546,24.074629,-0.13627192,-0.31109622,-0.6288748,-3.3819463,-1.1146625,1.3053496,-3.081317,0.5255044,13.004025,11.168517,23.637524,4.8554883,0,0,0,0,0,0,0,0,3.8485866,-2.0301938
362.3524,290.7003,227.93942,72.251595,1.6022776,1.9057871,1.348366,1.0443779,-0.4039713,2.444235,2.8957813,-0.18795164,15.781886,14.897436,20.471441,16.842463,0,0,0,1,0,0,0,0,15.665509,2.1050124
326.94574,316.83676,72.45341,36.12788,0.96164453,-0.51366687,-0.6686471,0.33572716,-0.3259279,2.6434596,-1.8387899,1.1163359,35.056004,45.811607,12.291364,12.314252,0,0,0,0,0,0,0,0,19.079023,3.0523698
409.84915,406.47903,326.0091,75.493126,-0.26390308,-1.2174363,-1.4343524,-0.98008657,-0.33591557,1.8959205,-2.2701833,2.3834789,82.87097,9.967941,32.618572,10.079516,0,0,2,0,0,0,0,0,10.762215,2.1249251
388.40002,252.89984,207.6665,194.03732,-0.7022629,-0.6336433,-0.65648234,-0.15533486,-1.9292384,1.9672391,1.4308194,-0.4830376,24.375793,37.95032,29.32553,10.222316,0,0,0,0,0,0,0,0,21.919643,1.2922692
523.9871,266.20645,261.33884,219.43573,-0.86922556,0.9646863,0.6782335,-1.3474127,-1.0770152,2.4992926,1.7594975,-1.0032026,54.429924,44.445583,14.588621,28.217556,0,0,0,0,0,0,0,0,47.80591,-0.97042733
296.47983,185.50465,133.65083,92.24107,1.0751256,0.7490068,0.94748574,1.3034484,-1.8010256,0.8040142,1.4619647,1.9619029,29.51506,15.00447,10.797917,8.040217,0,0,0,0,0,0,0,0,2.02681,-1.8394681
380.50128,245.83255,166.48216,63.602818,1.5634861,0.27550417,2.84984,0.6516155,-2.4845953,1.2821716,-0.12686141,-0.059175108,9.827431,41.626083,9.060237,10.850498,0,0,0,0,0,0,0,0,8.190304,2.1043777
240.495,166.93295,111.19351,81.50268,-0.4113786,0.497524,-0.7406645,0.14267746,-0.22235942,-2.7697997,1.965246,0.19457962,12.411658,24.415861,9.447803,10.837477,0,0,0,0,0,0,0,0,4.9620647,-0.9850813
264.508,245.15038,224.19855,103.90386,0.74971294,0.6102184,0.938099,-2.125345,-3.0034745,0.031318173,-2.6475048,0.61489236,10.287534,37.685406,10.140774,18.000433,0,0,0,0,0,0,0,0,10.026191,1.8687218
113.95264,92.480034,61.266933,42.730194,-0.38867995,2.3917537,-0.06708263,-2.568966,2.2084246,0.44918686,-2.7293942,-1.3510047,10.30646,13.022989,10.153633,8.712045,0,0,0,0,0,0,0,0,6.7296824,-1.4544786
176.49321,124.57739,96.711754,88.500694,2.1682029,-0.26836163,0.24179275,-0.5782184,2.3032305,-1.1620592,-0.033865426,-2.189752,27.65152,13.118286,11.904016,13.013455,0,0,0,0,0,0,0,0,16.582273,2.3715248
272.0615,258.10938,247.37437,203.84424,-0.3008646,0.5831072,1.3835337,0.010682967,-0.086701736,-3.0578618,2.394518,-0.8885965,15.991344,18.436995,24.415218,16.443363,0,2,0,0,0,0,0,0,3.1550255,-1.8529757
240.0015,226.35481,118.96803,109.68382,0.63194597,-1.8676213,-0.34281516,1.1255281,-0.7430106,1.7860531,-2.2079234,0.8174872,18.756659,23.473454,13.665129,6.4624257,0,0,2,0,0,0,0,0,11.547169,2.829769
203.27701,198.0176,41.194176,14.872368,-1.7931083,-1.0848058,-1.8122607,3.0695145,0.06343925,-3.0248148,-1.544094,1.6783004,16.811684,25.295204,8.987157,2.719865,0,0,0,0,0,0,0,0,6.966631,0.64149654
804.1259,400.3075,281.6277,172.35043,0.46055076,-0.5015906,1.008078,-0.9141019,-2.7197347,0.8922754,0.25990495,0.46515423,49.77293,11.466142,21.817951,10.08113,0,0,0,0,0,0,0,0,23.184698,3.1384206
105.68578,102.56688,78.24755,32.80831,-1.1079316,0.7461849,1.9606315,1.0185978,2.5933716,-0.38886443,1.4672635,-2.4730728,17.897547,10.6140995,10.298745,11.248748,0,0,0,0,0,0,0,0,14.940339,-0.30135307
166.6249,110.390945,97.60481,94.37146,-0.61674565,0.41809437,0.16422114,-1.9769126,-1.2715862,1.5681864,1.027321,-2.590186,10.991741,21.445404,13.107903,13.149595,0,0,0,0,0,0,0,0,2.6279988,-1.9999348
158.66107,105.39954,102.38793,80.347466,1.1894226,2.2159562,1.8292062,1.3023915,-2.071077,1.3592743,1.7682748,0.20524283,22.887243,10.633052,20.192436,10.692444,0,0,0,0,0,0,0,0,4.781283,0.15974455
504.43527,497.93567,89.79097,85.120316,1.4706293,-0.007941292,-0.059558183,0.6976455,-1.4027641,1.6153607,2.2697365,-1.7766916,54.55289,90.88542,12.011426,17.951143,0,0,0,0,0,0,0,0,4.218324,-1.821405
167.2876,156.83119,70.49152,36.55776,0.38223058,2.4060795,1.6916403,-0.50019664,1.4826163,-1.4031429,-1.9865495,2.7630897,19.056627,10.052437,10.440997,6.0388675,0,0,0,0,0,0,0,0,6.1687837,1.4891441
63.562515,44.521477,35.888046,34.527847,0.14587471,0.22962892,-1.0873822,1.5278157,-1.7723743,0.97013426,0.41282102,-2.871565,11.743037,10.344985,10.136658,3.849593,0,0,0,0,0,0,0,0,5.303559,2.8846893
668.1589,567.7201,353.72833,63.35903,0.37970674,-0.89672893,-0.28220588,0.86425096,-0.665733,-3.1173625,1.1839486,2.4353807,76.29432,11.936853,27.17839,10.862896,1,0,0,0,0,0,0,0,19.303375,-2.7110856
99.218605,99.03583,96.90536,67.62238,1.4829892,-0.3060418,0.50081474,0.7000145,-2.9215727,-0.25487766,2.8022506,-0.87282795,10.184871,14.520722,14.260236,13.256088,0,0,0,0,0,0,0,0,6.9709315,-2.7670095
411.57062,375.40543,273.63058,247.15833,1.8647934,0.478308,-0.89392334,1.4058526,1.8330374,-0.3699048,-2.5125399,-2.1777368,31.136938,9.880978,19.0704,14.128493,3,0,0,0,0,0,0,0,66.215614,1.6588514
85.55816,69.851425,68.34449,45.41186,-1.1452229,1.7843529,0.953569,2.567664,-2.7382243,0.47228914,0.9766118,-1.6714228,10.609243,6.2061963,10.722131,7.8573337,0,0,0,0,0,0,0,0,14.4145975,-2.4425895
729.18774,283.3031,186.31456,174.57005,-0.65922123,-0.33771157,-0.3250571,-0.85985583,-1.8187478,2.3806446,0.120136306,0.4422594,57.697155,27.656748,15.258441,16.639952,0,0,0,0,0,0,0,0,13.470179,-1.7277344
